"COU ; Reporting country ; FLW ; Flow ; PAR ; Partner country ; CAT ; End-use ; IND ; Industry ; VAL ; Variable ; TIME ; Time ; Unit Code ; Unit ; PowerCode Code ; PowerCode ; Reference Period Code ; Reference Period ; Value ; Flag Codes ; Flags"
"GTM ; Guatemala ; EXPO ; Exports ; BLZ ; Belize ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 120997.927 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; BMU ; Bermuda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 305.664 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; HTI ; Haïti ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 34003.614 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; GRD ; Grenada ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 346.161 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; LCA ; Saint Lucia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 630.128 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; AFG ; Afghanistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1248.56 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; IRQ ; Iraq ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4396.038 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; UZB ; Uzbekistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 124.8 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MHL ; Marshall Islands ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 62.773 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; KGZ ; Kyrgyzstan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2.273 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; COM ; Comoros ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7.455 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; COD ; Democratic Republic of the Congo (Kinshasa) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.61 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; TCD ; Chad ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.006 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; DJI ; Djibouti ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 215.889 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; GNB ; Guinea-Bissau ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1.848 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; LBR ; Liberia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.193 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; LBY ; Libya ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 86.656 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; SLE ; Sierra Leone ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10.766 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; ATG ; Antigua and Barbuda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 84.768 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; BHS ; Bahamas ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 13335.049 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; BRB ; Barbados ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1.601 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; BLZ ; Belize ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 12300.3 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; BMU ; Bermuda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1.549 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; HTI ; Haïti ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 563.717 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; GRL ; Greenland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.185 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; AFG ; Afghanistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2258.867 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; ARM ; Armenia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2.913 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; LAO ; Lao ;  PDR ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 156.191 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; TJK ; Tajikistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.155 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; KIR ; Kiribati ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.594 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; FSM ; Micronesia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 22.842 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; UZB ; Uzbekistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 42.146 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; WSM ; Samoa ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.293 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; VUT ; Vanuatu ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.058 ;  ; "
"GUY ; Guyana ; EXPO ; Exports ; ATG ; Antigua and Barbuda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2208.867 ;  ; "
"GUY ; Guyana ; EXPO ; Exports ; BHS ; Bahamas ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 115.195 ;  ; "
"GUY ; Guyana ; EXPO ; Exports ; BRB ; Barbados ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 281118.63 ;  ; "
"GUY ; Guyana ; EXPO ; Exports ; BLZ ; Belize ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 792.802 ;  ; "
"GUY ; Guyana ; EXPO ; Exports ; HTI ; Haïti ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1537.913 ;  ; "
"GUY ; Guyana ; EXPO ; Exports ; GRD ; Grenada ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2909.1 ;  ; "
"GUY ; Guyana ; EXPO ; Exports ; LCA ; Saint Lucia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7480.408 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; ERI ; Eritrea ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1567.631 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; LBR ; Liberia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 822.159 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; ATG ; Antigua and Barbuda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7923.339 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; BHS ; Bahamas ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 640.265 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; BRB ; Barbados ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 31261.657 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; BLZ ; Belize ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2153.473 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; BMU ; Bermuda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 9.766 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; HTI ; Haïti ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1.051 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; GRD ; Grenada ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 582.018 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; LCA ; Saint Lucia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 8421.598 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; TKM ; Turkmenistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1702.204 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; UZB ; Uzbekistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.095 ;  ; "
"GUY ; Guyana ; IMPO ; Imports ; WSM ; Samoa ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 42.764 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; MAC ; Macau (China) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10.926 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; MNE ; Montenegro ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 123.975 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; TTX ; Total foreign trade ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4242334.979 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; AGO ; Angola ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.032 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; TCD ; Chad ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7.497 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; LBR ; Liberia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 76 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; LBY ; Libya ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2992.046 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; AFG ; Afghanistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 441.23 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; ARM ; Armenia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 256738.794 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; AZE ; Azerbaijan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 531730.617 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; IRQ ; Iraq ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 16564.182 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; PSE ; Palestinian Authority (West Bank and Gaza Strip) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7.605 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; TJK ; Tajikistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 12476.522 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; TKM ; Turkmenistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 11143.651 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; UZB ; Uzbekistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 85638.748 ;  ; "
"GEO ; Georgia ; EXPO ; Exports ; MHL ; Marshall Islands ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 455 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; MNE ; Montenegro ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 501.867 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; TTX ; Total foreign trade ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10073289.115 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; BHS ; Bahamas ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3.559 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; BLZ ; Belize ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 125.088 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; AFG ; Afghanistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 89.891 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; ARM ; Armenia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 418434.021 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; AZE ; Azerbaijan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 604393.162 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; IRQ ; Iraq ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3537.253 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; LAO ; Lao ;  PDR ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 15.15 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; TJK ; Tajikistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 34.974 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; TKM ; Turkmenistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 205287.163 ;  ; "
"GEO ; Georgia ; IMPO ; Imports ; UZB ; Uzbekistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 29031.204 ;  ; "
"KGZ ; Kyrgyzstan ; EXPO ; Exports ; TTX ; Total foreign trade ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1688227.965 ;  ; "
"KGZ ; Kyrgyzstan ; EXPO ; Exports ; AFG ; Afghanistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 13626.801 ;  ; "
"KGZ ; Kyrgyzstan ; EXPO ; Exports ; ARM ; Armenia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 76.499 ;  ; "
"KGZ ; Kyrgyzstan ; EXPO ; Exports ; AZE ; Azerbaijan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4277.478 ;  ; "
"KGZ ; Kyrgyzstan ; EXPO ; Exports ; IRQ ; Iraq ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 957.451 ;  ; "
"KGZ ; Kyrgyzstan ; EXPO ; Exports ; TJK ; Tajikistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 23794.237 ;  ; "
"KGZ ; Kyrgyzstan ; EXPO ; Exports ; TKM ; Turkmenistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5065.881 ;  ; "
"KGZ ; Kyrgyzstan ; EXPO ; Exports ; UZB ; Uzbekistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 180109.409 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; TTX ; Total foreign trade ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5447793.722 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; SLE ; Sierra Leone ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.186 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; BRB ; Barbados ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1.45 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; BMU ; Bermuda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2.8 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; AFG ; Afghanistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2425.126 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; ARM ; Armenia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10775.639 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; AZE ; Azerbaijan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5615.91 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; LAO ; Lao ;  PDR ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 31.232 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; TJK ; Tajikistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4100.051 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; TKM ; Turkmenistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 32779.403 ;  ; "
"KGZ ; Kyrgyzstan ; IMPO ; Imports ; UZB ; Uzbekistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 316766.955 ;  ; "
